City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
305,Guhagar,17.48,73.19,78.8,87,99,10.58,IN,2020-08-19 23:09:08
306,Paamiut,61.99,-49.67,45.72,79,0,8.46,GL,2020-08-19 23:09:09
307,Saint-Francois,46.42,3.91,71.6,68,24,2.24,FR,2020-08-19 23:09:09
308,Jenbach,47.4,11.74,59.0,87,54,3.36,AT,2020-08-19 23:09:09
309,Iqaluit,63.75,-68.51,46.4,93,90,16.11,CA,2020-08-19 23:09:09
310,Omaruru,-21.43,15.93,47.48,36,0,9.33,NA,2020-08-19 23:09:10
311,Vestmannaeyjar,63.44,-20.27,48.97,81,100,17.81,IS,2020-08-19 23:09:10
312,Petatlan,17.52,-101.27,87.8,70,75,11.41,MX,2020-08-19 23:09:10
313,Berlevag,70.86,29.09,53.6,71,40,2.24,NO,2020-08-19 23:09:11
314,Hamilton,39.18,-84.53,78.8,44,40,10.29,US,2020-08-19 23:08:54
315,Broken Hill,-31.95,141.43,48.2,81,40,13.87,AU,2020-08-19 23:09:11
316,Beaverlodge,55.22,-119.44,73.4,28,75,4.7,CA,2020-08-19 23:09:11
317,Tucumcari,35.17,-103.72,98.01,19,30,1.01,US,2020-08-19 23:07:05
318,Markova,48.68,24.41,60.37,93,100,4.79,UA,2020-08-19 23:09:12
319,Paita,-5.09,-81.11,63.3,76,39,18.84,PE,2020-08-19 23:09:12
320,Norman Wells,65.28,-126.83,64.4,45,75,8.05,CA,2020-08-19 23:09:12
321,Mahebourg,-20.41,57.7,68.0,77,40,9.17,MU,2020-08-19 23:09:13
322,Redcar,54.62,-1.06,66.99,95,100,8.99,GB,2020-08-19 23:07:45
323,La Ronge,55.1,-105.28,75.2,69,75,5.82,CA,2020-08-19 23:09:13
324,Aksay,47.26,39.87,69.8,49,0,2.24,RU,2020-08-19 23:09:14
325,San Luis,-33.3,-66.34,37.87,55,1,9.33,AR,2020-08-19 23:09:14
326,Bathsheba,13.22,-59.52,84.2,74,40,14.99,BB,2020-08-19 23:09:14
327,Sangmelima,2.93,11.98,68.2,99,93,3.89,CM,2020-08-19 23:09:14
328,Jamsa,61.86,25.19,60.8,87,21,6.93,FI,2020-08-19 23:09:14
329,Hit,33.64,42.83,85.64,18,0,9.75,IQ,2020-08-19 23:09:15
330,Morondava,-20.28,44.28,70.74,65,0,14.14,MG,2020-08-19 23:09:15
331,Valparaiso,-33.04,-71.63,60.8,62,0,11.41,CL,2020-08-19 23:09:15
332,Sorland,67.67,12.69,50.92,74,87,8.61,NO,2020-08-19 23:09:15
333,Takoradi,4.88,-1.76,75.06,88,29,10.0,GH,2020-08-19 23:09:16
334,Basoko,1.24,23.62,72.82,92,91,1.74,CD,2020-08-19 23:09:16
335,Riachao Das Neves,-11.75,-44.91,74.28,38,37,4.38,BR,2020-08-19 23:09:16
336,Luanda,-8.84,13.23,71.6,88,20,5.82,AO,2020-08-19 23:06:58
337,Amarillo,35.22,-101.83,91.99,29,1,23.04,US,2020-08-19 23:09:17
338,Verkhnevilyuysk,63.45,120.32,48.56,67,0,5.48,RU,2020-08-19 23:09:17
339,New Philadelphia,40.49,-81.45,77.0,41,1,9.17,US,2020-08-19 23:07:14
340,Okhotsk,59.38,143.3,58.17,73,100,18.05,RU,2020-08-19 23:09:18
341,Verkhnyaya Salda,58.05,60.55,51.12,97,100,7.72,RU,2020-08-19 23:09:18
342,Banjar,-8.19,114.97,77.0,88,75,14.99,ID,2020-08-19 23:09:18
343,Labelle,26.76,-81.44,87.8,66,1,4.7,US,2020-08-19 23:09:18
344,Laela,-8.57,32.05,59.88,48,86,1.7,TZ,2020-08-19 23:09:18
345,Sirjan,29.45,55.68,77.31,43,70,8.46,IR,2020-08-19 23:09:19
346,Kanniyakumari,8.08,77.57,79.03,81,100,20.09,IN,2020-08-19 23:09:19
347,Gwadar,25.12,62.33,81.48,83,83,6.89,PK,2020-08-19 23:09:19
348,Aktash,50.3,87.73,37.85,78,12,4.18,RU,2020-08-19 23:09:19
349,Barranca,-10.75,-77.77,60.91,82,23,10.85,PE,2020-08-19 23:09:20
350,Souillac,-20.52,57.52,68.0,77,40,9.17,MU,2020-08-19 23:09:20
351,Bantou,26.22,117.49,77.2,85,17,0.69,CN,2020-08-19 23:09:20
352,Byron Bay,-28.65,153.62,63.0,42,90,13.87,AU,2020-08-19 23:09:20
353,Abalak,58.13,68.59,48.43,99,91,3.38,RU,2020-08-19 23:09:21
354,Ulaangom,49.98,92.07,55.87,76,0,1.68,MN,2020-08-19 23:09:21
355,Erenhot,43.65,111.98,60.75,61,0,11.65,CN,2020-08-19 23:09:21
356,Nicoya,10.15,-85.45,80.6,88,75,4.7,CR,2020-08-19 23:09:22
357,Spiez,46.68,7.69,66.2,93,90,5.82,CH,2020-08-19 23:09:22
358,Kohima,25.67,94.12,62.13,100,59,3.78,IN,2020-08-19 23:09:22
359,Hofn,64.25,-15.21,47.16,73,14,16.31,IS,2020-08-19 23:09:22
360,Pozo Colorado,-23.49,-58.8,64.56,88,57,7.05,PY,2020-08-19 23:09:23
361,Raudeberg,61.99,5.14,59.0,91,1,2.93,NO,2020-08-19 23:09:23
362,Katherine,-14.47,132.27,75.2,60,58,2.24,AU,2020-08-19 23:09:23
363,Ures,29.43,-110.4,109.99,24,0,5.99,MX,2020-08-19 23:05:24
364,Havre-Saint-Pierre,50.23,-63.6,62.6,77,75,8.05,CA,2020-08-19 23:09:24
365,Ganzhou,28.82,115.43,81.81,79,99,0.85,CN,2020-08-19 23:09:24
366,Behshahr,36.69,53.55,71.85,71,1,6.38,IR,2020-08-19 23:09:24
367,Aksha,50.28,113.29,52.72,67,0,3.31,RU,2020-08-19 23:09:25
368,Veraval,20.9,70.37,81.45,85,100,17.02,IN,2020-08-19 23:09:25
369,Ciudad Bolivar,8.12,-63.55,84.52,61,30,4.83,VE,2020-08-19 23:09:25
370,Asau,46.43,26.4,60.01,98,100,3.62,RO,2020-08-19 23:09:25
371,Terrace,54.52,-128.6,55.4,87,90,13.87,CA,2020-08-19 23:06:13
372,Huarmey,-10.07,-78.15,63.21,77,11,10.36,PE,2020-08-19 23:09:26
373,Cayenne,4.93,-52.33,77.0,100,5,2.24,GF,2020-08-19 23:09:26
374,Varhaug,58.61,5.65,61.0,99,87,12.37,NO,2020-08-19 23:09:26
375,Yambio,4.57,28.4,67.15,96,93,1.61,SS,2020-08-19 23:09:27
376,Saint-Augustin,51.23,-58.65,56.95,95,91,5.7,CA,2020-08-19 23:09:27
377,Pangnirtung,66.15,-65.71,50.0,66,20,12.75,CA,2020-08-19 23:09:27
378,Turayf,31.67,38.66,78.8,39,0,11.41,SA,2020-08-19 23:06:31
379,Caravelas,-17.71,-39.25,72.52,85,6,7.72,BR,2020-08-19 23:09:28
380,Dukat,62.55,155.55,44.37,92,100,5.06,RU,2020-08-19 23:09:28
381,Port Hedland,-20.32,118.57,57.2,44,0,5.82,AU,2020-08-19 23:09:28
382,Spasskoye,44.61,132.8,58.71,81,99,8.08,RU,2020-08-19 23:09:29
383,Saint-Donat-De-Montcalm,46.32,-74.22,62.01,6,37,1.01,CA,2020-08-19 23:09:29
384,Guarapari,-20.67,-40.5,77.0,88,0,11.01,BR,2020-08-19 23:09:29
385,Port-Gentil,-0.72,8.78,75.2,83,90,17.36,GA,2020-08-19 23:09:29
386,Vila Franca Do Campo,37.72,-25.43,64.4,72,20,5.82,PT,2020-08-19 23:09:30
387,Hami,42.8,93.45,79.83,28,100,13.29,CN,2020-08-19 23:09:30
388,Genhe,50.78,121.52,50.7,71,0,2.82,CN,2020-08-19 23:09:30
389,Kamiiso,41.82,140.65,75.2,94,40,10.29,JP,2020-08-19 23:09:31
390,Sambava,-14.27,50.17,67.48,88,49,8.84,MG,2020-08-19 23:09:31
391,Matagami,49.75,-77.63,60.8,59,14,14.99,CA,2020-08-19 23:09:31
392,Oranjemund,-28.55,16.43,53.24,72,0,14.14,NA,2020-08-19 23:09:31
393,Selcuk,37.95,27.37,73.4,60,0,2.24,TR,2020-08-19 23:09:31
394,Lorengau,-2.02,147.27,85.3,68,63,7.78,PG,2020-08-19 23:09:32
395,Guerrero Negro,27.98,-114.06,86.67,46,0,16.53,MX,2020-08-19 23:09:32
396,Santa Maria Del Oro,25.93,-105.37,78.49,37,100,10.45,MX,2020-08-19 23:09:32
397,Vila,42.03,-8.16,66.0,94,97,7.0,PT,2020-08-19 23:09:32
398,Provideniya,64.38,-173.3,59.0,72,40,6.71,RU,2020-08-19 23:09:33
399,Plouzane,48.38,-4.62,62.6,88,90,18.34,FR,2020-08-19 23:09:33
400,Tautira,-17.73,-149.15,82.4,61,75,4.7,PF,2020-08-19 23:09:34
401,Yerbogachen,61.28,108.01,53.46,57,5,6.73,RU,2020-08-19 23:09:34
402,Freetown,8.48,-13.23,76.46,90,100,13.02,SL,2020-08-19 23:09:34
403,San Cristobal,7.77,-72.22,86.0,58,75,5.82,VE,2020-08-19 23:09:35
404,Rafai,4.95,23.92,66.96,98,98,1.57,CF,2020-08-19 23:09:35
405,Kruisfontein,-34.0,24.73,45.07,78,22,6.55,ZA,2020-08-19 23:09:35
406,Ouesso,1.61,16.05,73.09,92,100,0.89,CG,2020-08-19 23:09:36
407,Deputatskiy,69.3,139.9,37.06,80,87,5.08,RU,2020-08-19 23:09:36
408,Tokmak,47.25,35.71,70.27,39,31,3.96,UA,2020-08-19 23:09:36
409,Yankton,42.87,-97.4,88.0,45,1,13.87,US,2020-08-19 23:09:37
410,Tyumentsevo,53.32,81.5,53.55,76,18,10.69,RU,2020-08-19 23:09:37
411,Coquimbo,-29.95,-71.34,55.4,71,0,9.17,CL,2020-08-19 23:08:26
412,Muli,2.92,73.57,82.36,63,85,3.15,MV,2020-08-19 23:09:37
413,Bud,39.45,-86.18,75.99,50,1,6.73,US,2020-08-19 23:09:38
414,Shevchenkove,49.7,37.17,68.0,56,38,2.24,UA,2020-08-19 23:09:38
415,Labuhan,-6.88,112.21,75.63,83,94,6.13,ID,2020-08-19 23:06:36
416,Kuusankoski,60.91,26.62,55.4,82,4,4.7,FI,2020-08-19 23:09:39
417,Bilma,18.69,12.92,93.99,12,62,6.87,NE,2020-08-19 23:09:39
418,Saskylakh,71.92,114.08,42.37,68,100,2.8,RU,2020-08-19 23:09:39
419,Puerto Escondido,15.85,-97.07,78.8,74,90,5.82,MX,2020-08-19 23:09:39
420,Cabedelo,-6.98,-34.83,73.4,88,51,4.7,BR,2020-08-19 23:09:39
421,Mogzon,51.74,111.96,51.15,87,54,2.48,RU,2020-08-19 23:09:40
422,Sao Joao Da Barra,-21.64,-41.05,74.91,82,0,25.88,BR,2020-08-19 23:05:04
423,Lahij,13.17,44.58,85.23,54,89,10.83,YE,2020-08-19 23:09:40
424,Alpine,32.84,-116.77,100.99,49,5,11.41,US,2020-08-19 23:09:40
425,Dumka,24.27,87.25,77.92,88,82,23.31,IN,2020-08-19 23:09:41
426,Verkhoyansk,67.54,133.38,43.18,63,86,11.1,RU,2020-08-19 23:09:41
427,Ostersund,63.18,14.64,62.6,77,42,5.82,SE,2020-08-19 23:09:41
428,Vardo,70.37,31.11,53.6,87,40,4.7,NO,2020-08-19 23:09:41
429,Quang Ngai,15.12,108.8,77.38,82,100,4.0,VN,2020-08-19 23:09:42
430,San Quintin,30.48,-115.95,81.91,56,10,10.89,MX,2020-08-19 23:05:18
431,Chimay,50.05,4.32,64.0,93,98,11.41,BE,2020-08-19 23:09:42
432,Atar,20.52,-13.05,96.96,27,0,8.48,MR,2020-08-19 23:09:42
433,Grand Gaube,-20.01,57.66,71.01,58,31,1.99,MU,2020-08-19 23:09:43
434,Hokitika,-42.72,170.97,55.26,83,89,5.79,NZ,2020-08-19 23:09:43
435,Maraa,-1.83,-65.37,83.08,66,56,2.17,BR,2020-08-19 23:09:43
436,Cidreira,-30.18,-50.21,54.88,72,79,15.61,BR,2020-08-19 23:09:43
437,Rawson,-43.3,-65.1,43.48,55,0,10.13,AR,2020-08-19 23:09:44
438,Naze,28.37,129.48,82.4,94,20,2.15,JP,2020-08-19 23:09:44
439,Lucapa,-8.42,20.74,70.23,58,8,3.11,AO,2020-08-19 23:09:44
440,Penzance,50.12,-5.54,61.0,82,84,31.09,GB,2020-08-19 23:09:45
441,Kysyl-Syr,63.9,122.76,48.54,62,15,8.14,RU,2020-08-19 23:09:45
442,Poso,-1.4,120.75,77.65,71,13,3.6,ID,2020-08-19 23:09:45
443,Korla,41.76,86.15,78.01,45,36,1.99,CN,2020-08-19 23:06:39
444,Port Hardy,50.7,-127.42,62.6,88,75,14.99,CA,2020-08-19 23:09:46
445,Kulhudhuffushi,6.62,73.07,81.52,76,100,12.24,MV,2020-08-19 23:09:46
446,Okakarara,-20.58,17.43,38.75,51,0,4.97,NA,2020-08-19 23:09:46
447,Maunabo,18.01,-65.9,84.99,79,2,3.0,PR,2020-08-19 23:09:47
448,Tyrma,50.08,132.17,56.28,63,0,4.83,RU,2020-08-19 23:09:47
449,Halol,22.5,73.47,77.79,94,100,7.07,IN,2020-08-19 23:08:12
450,Lethem,3.38,-59.8,80.47,76,73,5.82,GY,2020-08-19 23:09:48
451,Mabaruma,8.2,-59.78,77.23,85,42,3.09,GY,2020-08-19 23:09:48
452,Ola,59.58,151.28,54.63,85,100,27.16,RU,2020-08-19 23:09:48
453,Villa Carlos Paz,-31.42,-64.5,44.01,35,83,8.05,AR,2020-08-19 23:09:49
454,Owando,-0.48,15.9,74.17,87,97,2.39,CG,2020-08-19 23:09:49
455,Port Blair,11.67,92.75,82.17,79,100,13.62,IN,2020-08-19 23:09:49
456,Pindwara,24.8,73.07,76.96,92,96,4.59,IN,2020-08-19 23:09:50
457,Bucerias,20.75,-105.33,84.2,74,90,4.7,MX,2020-08-19 23:09:50
458,Falkenberg,56.91,12.49,62.6,88,90,3.36,SE,2020-08-19 23:09:50
459,Dongfeng,42.64,125.51,58.14,90,93,8.97,CN,2020-08-19 23:09:50
460,Ambon,-3.7,128.18,75.2,94,40,4.7,ID,2020-08-19 23:09:51
461,Pringsewu,-5.36,104.97,73.24,93,45,1.07,ID,2020-08-19 23:09:51
462,La Romana,18.43,-68.97,87.8,62,40,11.41,DO,2020-08-19 23:07:21
463,Sfantu Gheorghe,45.87,25.78,61.0,90,99,1.32,RO,2020-08-19 23:09:51
464,Pandaria,22.23,81.42,77.25,90,94,5.23,IN,2020-08-19 23:09:52
465,Nambucca Heads,-30.65,153.0,64.99,31,0,12.75,AU,2020-08-19 23:09:52
466,Moshi,-3.35,37.33,66.43,73,79,6.13,TZ,2020-08-19 23:09:52
467,Kashan,33.98,51.44,79.02,20,0,2.33,IR,2020-08-19 23:09:52
468,Riyadh,24.69,46.72,84.2,16,50,5.82,SA,2020-08-19 23:09:53
469,Pitimbu,-7.47,-34.81,73.4,88,90,4.7,BR,2020-08-19 23:09:53
470,Lata,40.16,-8.33,71.01,94,26,10.0,PT,2020-08-19 23:09:53
471,Teguise,29.06,-13.56,71.6,88,20,16.11,ES,2020-08-19 23:09:53
472,Kumluca,36.37,30.29,79.97,52,0,2.75,TR,2020-08-19 23:09:54
473,Shieli,44.17,66.75,62.6,30,0,3.94,KZ,2020-08-19 23:09:54
474,Darnah,32.77,22.64,77.67,86,4,14.09,LY,2020-08-19 23:09:54
475,Kashiwazaki,37.37,138.55,88.0,66,52,2.35,JP,2020-08-19 23:09:54
476,Launceston,-41.45,147.17,41.0,93,40,6.93,AU,2020-08-19 23:07:30
477,Mogadishu,2.04,45.34,75.61,89,58,11.48,SO,2020-08-19 23:09:55
478,Salisbury,51.07,-1.8,68.0,100,100,23.11,GB,2020-08-19 23:09:55
479,Kotka,60.47,26.95,55.4,82,0,4.7,FI,2020-08-19 23:09:55
480,Jalu,29.03,21.55,81.19,46,0,13.49,LY,2020-08-19 23:09:56
481,Cam Ranh,11.92,109.16,78.8,88,20,4.7,VN,2020-08-19 23:09:56
482,Mantua,45.17,10.78,73.0,81,43,5.01,IT,2020-08-19 23:09:56
483,Grindavik,63.84,-22.43,48.2,100,90,4.7,IS,2020-08-19 23:09:56
484,Tessalit,20.2,1.01,87.51,35,69,13.82,ML,2020-08-19 23:05:29
485,Makariv,50.46,29.81,66.2,55,75,2.24,UA,2020-08-19 23:09:57
486,Lewistown,40.6,-77.57,78.8,31,1,6.93,US,2020-08-19 23:09:41
487,Jalalpur Jattan,32.64,74.22,77.0,94,75,6.93,PK,2020-08-19 23:09:57
488,Gizo,-8.1,156.84,83.12,70,100,2.13,SB,2020-08-19 23:09:58
489,Riviere-Au-Renard,49.0,-64.4,71.6,53,75,10.29,CA,2020-08-19 23:09:58
490,Chokurdakh,70.63,147.92,35.67,96,100,10.45,RU,2020-08-19 23:09:58
491,Kholuy,56.58,41.87,45.99,80,0,2.44,RU,2020-08-19 23:09:58
492,Meulaboh,4.14,96.13,78.21,84,100,4.21,ID,2020-08-19 23:09:59
493,Katobu,-4.94,122.53,73.63,79,0,2.71,ID,2020-08-19 23:09:59
494,Waddan,29.16,16.14,82.31,34,0,4.27,LY,2020-08-19 23:09:59
495,Kontagora,10.4,5.47,73.69,96,100,2.95,NG,2020-08-19 23:10:00
496,Fairbanks,64.84,-147.72,71.01,55,40,3.6,US,2020-08-19 23:08:42
497,Dunedin,-45.87,170.5,55.0,77,4,3.22,NZ,2020-08-19 23:05:06
498,Arawa,-6.21,155.54,85.48,62,13,2.21,PG,2020-08-19 23:10:00
499,Chivasso,45.19,7.89,75.2,73,22,4.7,IT,2020-08-19 23:10:01
500,Muncie,40.19,-85.39,78.8,44,40,4.54,US,2020-08-19 23:06:02
501,Cockburn Town,21.46,-71.14,83.28,82,1,18.79,TC,2020-08-19 23:10:01
502,Nome,64.5,-165.41,62.01,81,75,16.11,US,2020-08-19 23:10:02
503,Tahlequah,35.92,-94.97,86.0,40,40,5.39,US,2020-08-19 23:10:02
504,Bisho,-32.85,27.44,41.5,68,4,4.27,ZA,2020-08-19 23:10:02
505,Kurchum,48.57,83.65,62.49,42,1,7.18,KZ,2020-08-19 23:10:02
506,Tabou,4.42,-7.35,75.24,86,100,11.5,CI,2020-08-19 23:10:03
507,Benton Harbor,42.12,-86.45,75.99,44,1,6.93,US,2020-08-19 23:10:04
508,Ust-Ishim,57.69,71.17,52.56,97,93,5.12,RU,2020-08-19 23:10:04
509,Manuk Mangkaw,4.8,119.85,83.77,67,0,5.75,PH,2020-08-19 23:10:04
510,Mezen,65.85,44.24,41.81,86,0,5.21,RU,2020-08-19 23:10:04
511,Antigonish,45.62,-62.0,66.99,90,87,7.38,CA,2020-08-19 23:10:04
512,Orlik,52.52,99.83,51.39,76,51,2.04,RU,2020-08-19 23:10:05
513,Simpang,-1.27,104.08,74.91,94,100,2.98,ID,2020-08-19 23:10:05
514,Half Moon Bay,37.46,-122.43,86.0,72,1,19.46,US,2020-08-19 23:10:05
515,Ouahigouya,13.58,-2.42,81.03,75,78,9.51,BF,2020-08-19 23:10:06
516,Chinsali,-10.54,32.08,61.09,52,87,4.88,ZM,2020-08-19 23:10:06
517,Chavantes,-23.04,-49.71,59.45,80,61,6.08,BR,2020-08-19 23:10:06
518,Teya,60.38,92.63,54.88,92,100,4.21,RU,2020-08-19 23:10:06
519,Tinskoy,56.15,96.92,54.03,96,15,5.3,RU,2020-08-19 23:10:07
520,Baykit,61.67,96.37,58.93,65,100,3.67,RU,2020-08-19 23:10:07
521,Nemuro,43.32,145.57,68.52,88,0,7.29,JP,2020-08-19 23:10:07
522,Sarangani,5.4,125.46,83.61,74,99,10.45,PH,2020-08-19 23:10:07
523,Ballina,-28.87,153.57,63.0,42,90,13.87,AU,2020-08-19 23:10:08
524,Zhangye,38.93,100.45,68.92,36,0,5.73,CN,2020-08-19 23:05:26
525,Smithers,54.78,-127.17,59.0,58,90,3.36,CA,2020-08-19 23:10:08
526,Bengkulu,-3.8,102.27,75.79,84,74,4.56,ID,2020-08-19 23:10:09
527,Faya,18.39,42.45,73.4,60,61,0.98,SA,2020-08-19 23:10:09
528,Salinopolis,-0.61,-47.36,80.29,80,100,14.41,BR,2020-08-19 23:10:09
529,Sisimiut,66.94,-53.67,51.31,65,0,8.25,GL,2020-08-19 23:10:09
530,Kitakata,37.65,139.87,81.0,88,20,4.7,JP,2020-08-19 23:10:10
531,Coos Bay,43.37,-124.22,72.0,82,1,11.41,US,2020-08-19 23:10:10
532,Konza,-1.74,37.13,62.6,82,75,9.17,KE,2020-08-19 23:10:11
533,Kalmunai,7.42,81.82,77.52,83,100,7.18,LK,2020-08-19 23:10:11
534,Dicabisagan,17.08,122.42,79.66,81,100,5.61,PH,2020-08-19 23:05:54
535,Warrensburg,38.76,-93.74,80.6,50,1,8.05,US,2020-08-19 23:10:12
536,Sept-Iles,50.2,-66.38,64.4,77,75,13.87,CA,2020-08-19 23:07:09
537,Liku,-0.73,119.89,75.94,78,0,4.18,ID,2020-08-19 23:10:12
538,Princeton,25.54,-80.41,82.4,88,75,5.82,US,2020-08-19 23:10:13
539,Husavik,66.04,-17.34,46.4,75,0,8.05,IS,2020-08-19 23:10:13
540,Olafsvik,64.89,-23.71,49.51,81,20,5.44,IS,2020-08-19 23:10:13
541,Gamba,-2.65,10.0,72.61,87,100,8.14,GA,2020-08-19 23:10:13
542,Luderitz,-26.65,15.16,61.56,30,0,10.49,NA,2020-08-19 23:05:19
543,Touros,-5.2,-35.46,75.2,83,20,6.93,BR,2020-08-19 23:10:14
544,Santa Cruz,-17.8,-63.17,64.4,82,90,18.34,BO,2020-08-19 23:09:24
545,Conakry,9.54,-13.68,77.07,92,100,9.89,GN,2020-08-19 23:05:52
546,Anchorage,61.22,-149.9,64.4,63,40,8.05,US,2020-08-19 23:10:14
547,Mizdah,31.45,12.98,77.09,51,0,6.02,LY,2020-08-19 23:10:15
548,Kuytun,54.34,101.5,56.34,92,97,6.2,RU,2020-08-19 23:10:15
549,Parrita,9.52,-84.32,71.6,94,40,9.17,CR,2020-08-19 23:10:15
550,Sisophon,13.59,102.97,76.12,87,100,4.61,KH,2020-08-19 23:10:15
551,Mahon,39.89,4.27,75.2,88,0,4.7,ES,2020-08-19 23:10:16
552,Caraz,-9.05,-77.81,66.22,36,64,5.17,PE,2020-08-19 23:10:16
553,Asyut,27.18,31.18,80.85,36,0,8.41,EG,2020-08-19 23:06:02
554,Copala,16.65,-98.98,83.89,77,76,11.39,MX,2020-08-19 23:10:16
555,Longhua,23.61,114.19,76.68,91,92,1.97,CN,2020-08-19 23:10:17
556,Augusto Correa,-1.02,-46.63,78.13,80,71,6.46,BR,2020-08-19 23:10:17
557,Shujaabad,29.88,71.29,93.2,67,75,9.17,PK,2020-08-19 23:10:17
558,Odweyne,9.41,45.06,72.7,66,9,18.77,SO,2020-08-19 23:10:17
559,Barentu,15.11,37.59,73.44,86,95,5.21,ER,2020-08-19 23:10:18
560,Bridge City,30.02,-93.85,95.0,28,1,3.36,US,2020-08-19 23:10:18
561,Guanare,9.04,-69.74,77.18,91,100,2.48,VE,2020-08-19 23:10:18
562,Astoria,46.19,-123.83,70.0,82,40,11.41,US,2020-08-19 23:09:37
563,Jega,12.22,4.38,80.08,79,56,7.99,NG,2020-08-19 23:08:05
564,Yenagoa,4.92,6.26,75.29,89,74,5.3,NG,2020-08-19 23:10:19
565,Eureka,40.8,-124.16,69.01,30,36,1.99,US,2020-08-19 23:10:19
566,Nhulunbuy,-12.23,136.77,75.2,73,37,3.36,AU,2020-08-19 23:10:20
567,Trinidad,-14.83,-64.9,88.84,38,70,2.04,BO,2020-08-19 23:10:20
568,Roura,4.73,-52.33,77.0,100,1,2.24,GF,2020-08-19 23:10:20
569,Marsa Matruh,31.35,27.25,76.17,81,0,6.64,EG,2020-08-19 23:10:20
570,Vaitape,-16.52,-151.75,79.23,75,35,20.4,PF,2020-08-19 23:10:21
571,Yaviza,8.15,-77.69,77.47,93,100,1.74,PA,2020-08-19 23:10:21
572,Aketi,2.74,23.78,70.18,94,85,1.32,CD,2020-08-19 23:10:21
573,Savannah Bight,16.45,-85.85,84.72,71,31,9.71,HN,2020-08-19 23:10:21
574,Yumen,40.28,97.2,64.78,36,28,14.2,CN,2020-08-19 23:10:22
575,Bubaque,11.28,-15.83,81.34,86,93,8.88,GW,2020-08-19 23:10:22
576,Comodoro Rivadavia,-45.87,-67.5,50.0,54,36,11.41,AR,2020-08-19 23:10:22
577,Gayny,60.31,54.32,50.5,96,100,12.59,RU,2020-08-19 23:10:22
578,Kuzino,57.02,59.44,48.16,96,100,14.07,RU,2020-08-19 23:10:23
579,Port Macquarie,-31.43,152.92,63.0,46,0,7.0,AU,2020-08-19 23:10:23
580,Olenegorsk,68.15,33.3,48.49,86,91,5.46,RU,2020-08-19 23:10:23
581,Zhigansk,66.77,123.37,42.03,71,7,15.3,RU,2020-08-19 23:10:23
582,Batagay-Alyta,67.8,130.41,36.18,87,100,3.71,RU,2020-08-19 23:10:24
583,Bauchi,10.5,10.0,74.16,86,95,6.2,NG,2020-08-19 23:10:24
584,Maceio,-9.67,-35.74,71.6,94,20,3.36,BR,2020-08-19 23:10:24
585,Toora-Khem,52.47,96.11,45.95,91,0,1.07,RU,2020-08-19 23:10:24
586,Sanary-Sur-Mer,43.12,5.8,75.0,68,0,1.01,FR,2020-08-19 23:10:25
587,Sakakah,29.97,40.21,86.0,16,0,1.12,SA,2020-08-19 23:10:25
