City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
307,Beeville,28.4,-97.75,87.8,62,1,9.17,US,2020-08-21 00:44:47
308,Novopokrovka,49.84,36.55,68.0,60,6,8.95,UA,2020-08-21 00:44:47
309,Kaitangata,-46.28,169.85,52.0,81,100,5.99,NZ,2020-08-21 00:44:47
310,Palmer,42.16,-72.33,71.6,49,20,2.66,US,2020-08-21 00:44:47
311,Gamba,-2.65,10.0,71.92,86,100,5.75,GA,2020-08-21 00:44:48
312,Mecca,21.43,39.83,90.79,28,43,2.48,SA,2020-08-21 00:44:48
313,Yangjiang,21.85,111.97,82.99,77,100,5.14,CN,2020-08-21 00:44:48
314,Alofi,-19.06,-169.92,84.2,74,75,9.17,NU,2020-08-21 00:44:48
315,Utran,21.23,72.87,79.03,90,100,6.2,IN,2020-08-21 00:44:48
316,Port-Gentil,-0.72,8.78,74.17,84,100,13.31,GA,2020-08-21 00:44:49
317,Nikolskoye,59.7,30.79,55.4,82,0,2.24,RU,2020-08-21 00:44:49
318,San Juan,-31.54,-68.54,45.16,49,0,0.38,AR,2020-08-21 00:44:49
319,Pisco,-13.7,-76.22,62.6,77,0,11.41,PE,2020-08-21 00:40:17
320,Swellendam,-34.02,20.44,46.4,93,0,4.7,ZA,2020-08-21 00:44:50
321,Tahta,26.77,31.5,80.6,30,0,3.36,EG,2020-08-21 00:44:50
322,Tarauaca,-8.16,-70.77,81.36,64,34,1.28,BR,2020-08-21 00:43:12
323,Bairiki,1.33,172.98,86.0,70,75,10.29,KI,2020-08-21 00:44:50
324,Hay River,60.82,-115.8,55.4,71,75,9.17,CA,2020-08-21 00:44:50
325,Isangel,-19.55,169.27,84.2,58,20,5.82,VU,2020-08-21 00:44:51
326,Kapit,2.02,112.93,80.56,76,100,2.21,MY,2020-08-21 00:44:51
327,Guariba,-21.36,-48.23,66.2,63,50,10.29,BR,2020-08-21 00:44:51
328,Santa Barbara,34.42,-119.7,73.4,73,1,6.93,US,2020-08-21 00:44:51
329,Inuvik,68.35,-133.72,64.4,55,75,4.7,CA,2020-08-21 00:44:52
330,Labuhan,-6.88,112.21,80.8,74,9,11.97,ID,2020-08-21 00:44:52
331,Olot,42.18,2.49,68.0,10,0,1.01,ES,2020-08-21 00:44:52
332,Lagoa,39.05,-27.98,69.37,79,85,14.45,PT,2020-08-21 00:44:52
333,Taoudenni,22.68,-3.98,97.74,14,0,5.59,ML,2020-08-21 00:44:52
334,Arak,34.09,49.69,62.56,35,0,1.9,IR,2020-08-21 00:44:53
335,Aswan,24.09,32.91,85.48,22,0,7.18,EG,2020-08-21 00:44:53
336,Kruisfontein,-34.0,24.73,53.01,84,3,6.33,ZA,2020-08-21 00:44:53
337,Zemio,5.03,25.14,67.82,95,50,1.74,CF,2020-08-21 00:44:53
338,Clyde River,70.47,-68.59,45.34,81,100,6.17,CA,2020-08-21 00:44:53
339,Kavaratti,10.57,72.64,82.4,80,100,14.29,IN,2020-08-21 00:44:54
340,Naze,28.37,129.48,87.8,74,40,4.7,JP,2020-08-21 00:44:54
341,Longyearbyen,78.22,15.64,41.0,86,75,5.82,SJ,2020-08-21 00:41:59
342,Whitehorse,60.72,-135.05,57.2,67,90,5.82,CA,2020-08-21 00:43:02
343,Barao De Melgaco,-16.19,-55.97,60.8,77,90,19.46,BR,2020-08-21 00:44:55
344,Gravelbourg,49.88,-106.55,77.16,47,95,23.96,CA,2020-08-21 00:44:55
345,Dao,11.39,122.69,82.71,79,100,5.32,PH,2020-08-21 00:44:55
346,Vestmanna,62.16,-7.17,53.6,93,88,2.24,FO,2020-08-21 00:44:55
347,Granja,-3.12,-40.83,73.78,81,15,4.52,BR,2020-08-21 00:44:55
348,Marawi,8.0,124.29,81.0,76,79,1.01,PH,2020-08-21 00:44:56
349,Gbarnga,7.0,-9.47,70.38,97,100,2.98,LR,2020-08-21 00:44:56
350,Solnechnyy,50.72,136.63,71.29,39,30,9.19,RU,2020-08-21 00:44:56
351,Roma,43.21,-75.46,68.0,64,1,4.7,US,2020-08-21 00:43:20
352,Kirakira,-10.45,161.92,83.48,74,14,4.21,SB,2020-08-21 00:44:57
353,Ugoofaaru,5.67,73.0,82.94,71,100,7.2,MV,2020-08-21 00:44:57
354,Caraballeda,10.61,-66.85,84.2,74,40,4.7,VE,2020-08-21 00:44:57
355,Ermoupolis,37.44,24.94,75.2,64,0,10.29,GR,2020-08-21 00:44:57
356,Brokopondo,4.75,-55.17,83.91,66,55,3.51,SR,2020-08-21 00:44:57
357,Bemidji,47.47,-94.88,77.0,73,1,5.82,US,2020-08-21 00:44:58
358,Billings,45.78,-108.5,87.8,27,75,5.82,US,2020-08-21 00:44:58
359,Port Macquarie,-31.43,152.92,64.0,47,9,1.99,AU,2020-08-21 00:44:58
360,Simao,22.79,100.97,70.11,87,12,0.29,CN,2020-08-21 00:44:58
361,Minsk Mazowiecki,52.18,21.57,64.99,77,8,1.23,PL,2020-08-21 00:44:59
362,Drovyanaya,51.58,113.03,60.8,100,40,2.24,RU,2020-08-21 00:44:59
363,Saulkrasti,57.26,24.41,60.8,93,100,1.12,LV,2020-08-21 00:44:59
364,Urusha,54.05,122.9,66.25,60,100,3.02,RU,2020-08-21 00:44:59
365,Ostrovnoy,68.05,39.51,55.53,79,100,13.94,RU,2020-08-21 00:44:59
366,Ojinaga,29.57,-104.42,100.4,15,1,4.79,MX,2020-08-21 00:45:00
367,Makakilo City,21.35,-158.09,89.6,52,40,12.75,US,2020-08-21 00:45:00
368,Jutai,-5.18,-68.9,84.96,56,99,1.48,BR,2020-08-21 00:45:00
369,Imbituba,-28.24,-48.67,51.8,71,90,13.87,BR,2020-08-21 00:45:00
370,Bayangol,50.7,103.47,55.76,93,100,0.96,RU,2020-08-21 00:45:01
371,Sao Jose Da Coroa Grande,-8.9,-35.15,75.81,87,85,11.41,BR,2020-08-21 00:45:01
372,Tsiroanomandidy,-18.77,46.03,64.81,60,90,1.63,MG,2020-08-21 00:45:01
373,Pemangkat,1.17,108.97,80.1,81,100,4.29,ID,2020-08-21 00:45:01
374,Manaure,11.78,-72.44,83.48,77,27,6.46,CO,2020-08-21 00:45:02
375,Colac,-38.33,143.58,45.0,87,98,3.0,AU,2020-08-21 00:45:02
376,Christchurch,-43.53,172.63,51.01,93,100,8.05,NZ,2020-08-21 00:41:38
377,San Pedro,14.35,121.02,84.0,88,92,1.12,PH,2020-08-21 00:45:02
378,Lompoc,34.64,-120.46,68.0,64,90,12.75,US,2020-08-21 00:41:50
379,Peto,20.13,-88.92,77.29,89,35,3.31,MX,2020-08-21 00:45:03
380,Sulangan,11.14,123.72,82.83,74,100,3.78,PH,2020-08-21 00:45:03
381,Berdigestyakh,62.1,126.7,58.28,39,0,5.21,RU,2020-08-21 00:45:03
382,Aranos,-24.13,19.12,41.92,47,0,8.37,NA,2020-08-21 00:45:04
383,Provideniya,64.38,-173.3,55.4,66,99,15.66,RU,2020-08-21 00:45:04
384,San Quintin,30.48,-115.95,78.06,68,68,9.62,MX,2020-08-21 00:45:04
385,Katsuura,35.13,140.3,91.0,79,20,8.05,JP,2020-08-21 00:45:04
386,Thaton,16.92,97.37,76.62,92,100,3.91,MM,2020-08-21 00:45:04
387,Lom Sak,16.78,101.24,75.2,100,75,2.24,TH,2020-08-21 00:45:05
388,Esperance,-33.87,121.9,50.0,100,8,4.7,AU,2020-08-21 00:45:05
389,Sassandra,4.95,-6.08,74.3,87,97,8.46,CI,2020-08-21 00:45:05
390,El Alto,-4.27,-81.21,61.43,84,100,17.87,PE,2020-08-21 00:41:06
391,Cherskiy,68.75,161.3,45.36,58,100,13.94,RU,2020-08-21 00:45:06
392,Khatanga,71.97,102.5,50.47,52,0,15.9,RU,2020-08-21 00:45:06
393,Salalah,17.02,54.09,78.8,94,90,1.12,OM,2020-08-21 00:45:06
394,Mount Isa,-20.73,139.5,71.6,21,0,13.87,AU,2020-08-21 00:45:06
395,Taguatinga,-12.39,-46.57,77.02,25,0,4.25,BR,2020-08-21 00:45:06
396,Fare,-16.7,-151.02,78.21,77,4,24.65,PF,2020-08-21 00:45:07
397,Lotoshino,56.23,35.64,49.24,84,0,2.26,RU,2020-08-21 00:45:07
398,Havre-Saint-Pierre,50.23,-63.6,58.19,61,0,8.01,CA,2020-08-21 00:45:07
399,Faya,18.39,42.45,69.8,35,0,4.43,SA,2020-08-21 00:45:07
400,Saint-Augustin,51.23,-58.65,56.97,83,42,11.86,CA,2020-08-21 00:45:08
401,Spornoye,50.84,37.29,60.8,67,1,8.95,RU,2020-08-21 00:45:08
402,La Paz,-16.5,-68.15,44.6,75,75,9.17,BO,2020-08-21 00:43:36
403,Mauguio,43.62,4.01,69.8,94,0,6.93,FR,2020-08-21 00:45:08
404,Iquitos,-3.75,-73.25,78.8,83,40,5.82,PE,2020-08-21 00:43:19
405,Sehithwa,-20.47,22.72,51.22,45,0,5.46,BW,2020-08-21 00:45:09
406,Kampong Chhnang,12.17,104.55,79.77,84,99,2.62,KH,2020-08-21 00:45:09
407,Lata,40.16,-8.33,66.0,96,51,3.0,PT,2020-08-21 00:45:09
408,Umm Kaddadah,13.6,26.69,81.64,55,98,8.25,SD,2020-08-21 00:45:09
409,Ahuimanu,21.44,-157.84,89.6,62,40,12.75,US,2020-08-21 00:45:10
410,Zhigansk,66.77,123.37,45.81,59,0,17.76,RU,2020-08-21 00:45:10
411,Tanout,14.97,8.89,90.97,26,100,12.84,NE,2020-08-21 00:45:10
412,Flinders,-34.58,150.86,62.01,53,100,11.99,AU,2020-08-21 00:45:11
413,Aban,56.67,96.06,63.68,64,0,3.6,RU,2020-08-21 00:45:11
414,West Wendover,40.74,-114.07,96.8,15,1,9.17,US,2020-08-21 00:45:11
415,Nebolchi,59.12,33.35,51.28,79,0,3.71,RU,2020-08-21 00:45:12
416,Salym,60.06,71.48,53.37,96,100,1.83,RU,2020-08-21 00:45:12
417,Karratha,-20.74,116.85,77.9,19,0,14.12,AU,2020-08-21 00:45:12
418,Grand Gaube,-20.01,57.66,70.0,59,11,4.0,MU,2020-08-21 00:45:12
419,Katima Mulilo,-17.5,24.27,55.4,34,59,2.24,NA,2020-08-21 00:45:13
420,Nyrsko,49.29,13.14,66.0,74,0,1.99,CZ,2020-08-21 00:45:13
421,Makinsk,52.63,70.42,50.59,91,100,13.09,KZ,2020-08-21 00:45:13
422,Vangaindrano,-23.35,47.6,66.22,91,20,2.01,MG,2020-08-21 00:45:13
423,Srandakan,-7.94,110.25,80.58,64,0,6.02,ID,2020-08-21 00:45:14
424,Mishkino,55.34,63.92,50.09,97,92,9.64,RU,2020-08-21 00:45:14
425,Nuevitas,21.55,-77.26,71.6,100,100,10.29,CU,2020-08-21 00:45:14
426,Elko,41.0,-115.5,91.4,9,20,18.34,US,2020-08-21 00:45:14
427,Masterton,-40.96,175.66,57.0,94,39,8.99,NZ,2020-08-21 00:41:29
428,Cotonou,6.37,2.42,75.2,94,40,8.05,BJ,2020-08-21 00:45:15
429,Impfondo,1.64,18.07,72.01,96,100,1.81,CG,2020-08-21 00:45:15
430,Port Hardy,50.7,-127.42,62.6,88,75,3.36,CA,2020-08-21 00:45:15
431,Ekhabi,53.51,142.97,64.63,59,0,13.78,RU,2020-08-21 00:45:15
432,Wageningen,51.97,5.67,79.0,61,90,9.17,NL,2020-08-21 00:45:16
433,Marsa Matruh,31.35,27.25,77.0,73,40,4.7,EG,2020-08-21 00:45:16
434,Vila Velha,-20.33,-40.29,73.4,83,75,10.29,BR,2020-08-21 00:45:16
435,Bud,39.45,-86.18,69.01,77,1,4.97,US,2020-08-21 00:45:16
436,Bosaso,11.28,49.18,89.4,50,6,22.68,SO,2020-08-21 00:45:17
437,Kendal,54.33,-2.75,63.0,73,100,13.0,GB,2020-08-21 00:42:04
438,General Roca,-39.03,-67.58,50.0,57,0,3.36,AR,2020-08-21 00:45:17
439,Chancay,-11.57,-77.27,60.8,77,90,11.41,PE,2020-08-21 00:45:18
440,Pimentel,-6.84,-79.93,61.52,85,100,13.11,PE,2020-08-21 00:45:18
441,Pavullo Nel Frignano,44.33,10.84,75.0,78,0,3.47,IT,2020-08-21 00:45:18
442,Presidente Olegario,-18.42,-46.42,75.0,66,86,1.99,BR,2020-08-21 00:45:18
443,Riyadh,24.69,46.72,84.2,21,0,3.36,SA,2020-08-21 00:43:06
444,Tartagal,-22.52,-63.8,44.94,55,0,1.97,AR,2020-08-21 00:45:19
445,Port Moresby,-9.44,147.18,80.15,73,47,8.46,PG,2020-08-21 00:45:19
446,Worland,44.02,-107.96,89.6,24,1,3.36,US,2020-08-21 00:45:19
447,Navrongo,10.9,-1.09,76.35,89,77,5.86,GH,2020-08-21 00:45:19
448,Caravelas,-17.71,-39.25,71.51,85,0,4.83,BR,2020-08-21 00:45:20
449,Sambava,-14.27,50.17,69.93,88,78,7.63,MG,2020-08-21 00:45:20
450,Bafoulabe,13.81,-10.83,75.69,90,42,2.93,ML,2020-08-21 00:45:20
451,Portobelo,9.55,-79.65,78.8,88,100,1.12,PA,2020-08-21 00:45:20
452,Anqing,30.51,117.05,84.72,77,24,7.99,CN,2020-08-21 00:45:20
453,Asau,46.43,26.4,68.0,82,0,8.05,RO,2020-08-21 00:45:21
454,Buchanan,5.88,-10.05,75.2,94,40,11.7,LR,2020-08-21 00:45:21
455,Napasar,27.97,73.55,85.75,67,96,6.69,IN,2020-08-21 00:45:21
456,Huazhou,21.63,110.58,82.99,80,13,7.81,CN,2020-08-21 00:45:21
457,Bizhbulyak,53.7,54.26,47.32,92,26,7.16,RU,2020-08-21 00:45:22
458,Xichang,27.9,102.26,68.16,73,16,1.01,CN,2020-08-21 00:45:22
459,Uyuni,-20.46,-66.83,39.54,55,0,17.27,BO,2020-08-21 00:45:17
460,San Borja,-14.82,-66.85,52.66,88,100,8.9,BO,2020-08-21 00:45:22
461,Sivas,39.79,37.0,57.2,67,75,9.17,TR,2020-08-21 00:45:22
462,Firovo,57.48,33.7,49.14,88,0,2.42,RU,2020-08-21 00:45:23
463,Yar-Sale,66.83,70.83,54.61,95,100,10.65,RU,2020-08-21 00:45:23
464,Kloulklubed,7.04,134.26,87.8,66,75,10.29,PW,2020-08-21 00:45:23
465,Castelnaudary,43.32,1.95,75.2,83,75,18.34,FR,2020-08-21 00:45:23
466,Pizarro,4.95,-77.37,77.56,86,100,8.63,CO,2020-08-21 00:45:24
467,Morondava,-20.28,44.28,68.76,80,0,3.67,MG,2020-08-21 00:45:24
468,Juneau,58.3,-134.42,62.6,77,90,4.65,US,2020-08-21 00:45:24
469,Atkarsk,51.87,45.01,48.79,70,0,4.45,RU,2020-08-21 00:45:24
470,Zhezkazgan,47.8,67.71,59.45,46,1,9.73,KZ,2020-08-21 00:45:25
471,Ixtapa,20.7,-105.2,86.0,74,75,8.05,MX,2020-08-21 00:45:25
472,Ketchikan,55.34,-131.65,66.2,77,90,28.86,US,2020-08-21 00:45:25
473,Grindavik,63.84,-22.43,48.2,76,100,9.17,IS,2020-08-21 00:45:25
474,Tilichiki,60.47,166.1,48.78,95,100,4.12,RU,2020-08-21 00:45:26
475,Lodeynoye Pole,60.73,33.55,51.75,82,0,3.49,RU,2020-08-21 00:45:26
476,Norilsk,69.35,88.2,55.4,66,0,8.95,RU,2020-08-21 00:43:57
477,Iringa,-7.77,35.7,56.84,84,99,10.36,TZ,2020-08-21 00:45:26
478,Oyama,36.3,139.8,98.01,74,20,3.36,JP,2020-08-21 00:42:31
479,Moerai,-22.43,-151.33,69.75,74,92,25.86,PF,2020-08-21 00:45:27
480,Smolenka,52.14,113.5,60.8,100,40,2.24,RU,2020-08-21 00:45:27
481,Sarangani,5.4,125.46,83.97,67,1,3.58,PH,2020-08-21 00:45:27
482,Mitu,1.2,-70.17,75.47,92,0,2.17,CO,2020-08-21 00:45:27
483,Bojnurd,37.47,57.33,66.2,63,0,6.58,IR,2020-08-21 00:45:28
484,Puerto Del Rosario,28.5,-13.86,73.4,88,75,14.99,ES,2020-08-21 00:45:28
485,Da Lat,11.95,108.44,68.31,78,19,2.84,VN,2020-08-21 00:45:28
486,Sigli,5.38,95.96,80.37,79,100,4.47,ID,2020-08-21 00:45:28
487,Bull Savanna,17.89,-77.59,78.57,84,100,10.27,JM,2020-08-21 00:45:29
488,Derzhavinsk,51.1,66.32,54.81,73,98,12.33,KZ,2020-08-21 00:45:29
489,Marsh Harbour,26.54,-77.06,83.77,77,4,13.22,BS,2020-08-21 00:45:29
490,Nassau,40.75,-73.58,73.0,60,1,6.93,US,2020-08-21 00:45:29
491,Ambilobe,-13.2,49.05,65.98,88,74,3.18,MG,2020-08-21 00:45:29
492,Neiafu,-18.65,-173.98,82.4,78,40,9.17,TO,2020-08-21 00:45:30
493,Montrose,38.42,-108.27,91.4,16,1,8.05,US,2020-08-21 00:45:30
494,Soria,41.67,-2.67,60.24,64,0,4.09,ES,2020-08-21 00:45:30
495,Palpa,-14.53,-75.19,60.69,66,0,1.59,PE,2020-08-21 00:45:30
496,Yenotayevka,47.25,47.03,69.01,75,100,11.74,RU,2020-08-21 00:45:31
497,Husavik,66.04,-17.34,46.4,75,95,2.24,IS,2020-08-21 00:45:31
498,Lasa,46.62,10.7,62.6,88,5,2.1,IT,2020-08-21 00:45:31
499,Ningbo,29.88,121.55,86.0,74,40,8.95,CN,2020-08-21 00:45:31
500,Yuzhno-Kurilsk,44.03,145.86,66.9,68,89,0.27,RU,2020-08-21 00:45:31
501,Minot,48.23,-101.3,89.6,46,1,12.75,US,2020-08-21 00:45:02
502,Manavalakurichi,8.13,77.3,80.6,88,20,2.24,IN,2020-08-21 00:45:32
503,Mae Hong Son,19.3,97.97,75.2,100,75,1.23,TH,2020-08-21 00:45:32
504,Kropotkin,45.44,40.58,72.75,39,100,8.41,RU,2020-08-21 00:45:32
505,Manta,-0.95,-80.73,69.8,83,40,8.05,EC,2020-08-21 00:45:33
506,Hvide Sande,56.0,8.13,62.6,100,8,4.7,DK,2020-08-21 00:42:05
507,Oktyabrskiy,54.48,53.47,51.33,88,89,5.12,RU,2020-08-21 00:45:33
508,Saint-Gaudens,43.08,0.67,73.4,73,25,14.99,FR,2020-08-21 00:45:34
509,Vila Franca Do Campo,37.72,-25.43,71.6,94,40,10.29,PT,2020-08-21 00:45:34
510,Ialibu,-6.28,143.99,72.18,50,0,3.91,PG,2020-08-21 00:45:34
511,Kamaishi,39.27,141.88,80.6,69,40,4.7,JP,2020-08-21 00:45:34
512,Poum,-20.23,164.02,71.73,67,0,5.3,NC,2020-08-21 00:45:35
513,Bhinga,27.72,81.93,75.0,97,93,14.32,IN,2020-08-21 00:45:35
514,Ilulissat,69.22,-51.1,42.8,70,23,2.24,GL,2020-08-21 00:45:35
515,Zajecar,43.9,22.26,63.63,74,0,4.5,RS,2020-08-21 00:45:36
516,Sorland,67.67,12.69,51.03,74,50,11.41,NO,2020-08-21 00:45:36
517,Luderitz,-26.65,15.16,58.6,34,0,11.92,NA,2020-08-21 00:45:36
518,Sosnovo-Ozerskoye,52.52,111.54,60.93,83,55,8.5,RU,2020-08-21 00:45:37
519,Roald,62.58,6.13,61.0,100,100,3.36,NO,2020-08-21 00:45:37
520,Konongo,6.62,-1.22,72.21,91,100,4.54,GH,2020-08-21 00:45:37
521,West Bay,19.37,-81.42,81.0,94,75,9.17,KY,2020-08-21 00:45:37
522,Yzeure,46.56,3.35,80.6,36,14,13.87,FR,2020-08-21 00:45:38
523,La Union,-5.4,-80.75,64.71,70,100,16.17,PE,2020-08-21 00:45:38
524,Sur,22.57,59.53,91.31,51,100,4.99,OM,2020-08-21 00:45:38
525,Geraldton,-28.77,114.6,55.4,71,100,9.17,AU,2020-08-21 00:45:38
526,Atambua,-9.11,124.89,83.73,34,0,2.01,ID,2020-08-21 00:45:38
527,Mokhsogollokh,61.47,128.92,59.54,49,0,4.88,RU,2020-08-21 00:45:39
528,Soe,-9.86,124.28,79.11,33,0,6.87,ID,2020-08-21 00:45:39
529,Ucluelet,48.93,-125.55,59.0,100,90,21.92,CA,2020-08-21 00:44:55
530,Moussoro,13.64,16.49,79.41,70,100,7.14,TD,2020-08-21 00:45:39
531,Andra,62.51,65.89,53.01,92,66,6.04,RU,2020-08-21 00:45:40
532,Awbari,26.59,12.78,82.09,29,0,4.32,LY,2020-08-21 00:45:40
533,Sainte-Marie,-20.9,55.55,66.2,59,90,3.36,RE,2020-08-21 00:45:40
534,San Isidro,-12.12,-77.05,60.8,77,90,11.41,PE,2020-08-21 00:45:40
535,Mananjary,-21.22,48.33,64.87,91,0,2.84,MG,2020-08-21 00:45:41
536,Puerto Escondido,15.85,-97.07,84.2,62,75,1.28,MX,2020-08-21 00:45:41
537,Hualmay,-11.1,-77.61,60.24,83,100,9.55,PE,2020-08-21 00:45:41
538,Abha,18.22,42.51,69.8,35,0,5.35,SA,2020-08-21 00:45:41
539,Asha,55.0,57.27,50.13,96,100,4.45,RU,2020-08-21 00:45:42
540,Eston,51.15,-108.75,90.0,33,90,6.93,CA,2020-08-21 00:45:42
541,Odlabari,26.83,88.62,80.6,78,75,5.82,IN,2020-08-21 00:45:42
542,Brae,60.4,-1.35,59.0,87,32,13.87,GB,2020-08-21 00:45:42
543,Agara,42.04,43.82,62.6,79,0,2.01,GE,2020-08-21 00:45:42
544,Manokwari,-0.87,134.08,82.89,71,0,2.8,ID,2020-08-21 00:45:43
545,Jalu,29.03,21.55,78.44,56,0,12.41,LY,2020-08-21 00:45:43
546,Ust-Ilimsk,58.0,102.66,67.3,52,58,2.64,RU,2020-08-21 00:45:43
547,Bilibino,68.05,166.44,43.2,84,100,4.45,RU,2020-08-21 00:45:44
548,Champerico,14.3,-91.92,73.4,100,90,4.7,GT,2020-08-21 00:45:44
549,Acarau,-2.89,-40.12,76.78,82,40,12.1,BR,2020-08-21 00:45:44
550,Plettenberg Bay,-34.05,23.37,55.04,82,16,2.71,ZA,2020-08-21 00:45:44
551,Paita,-5.09,-81.11,62.82,80,100,16.6,PE,2020-08-21 00:45:45
552,Bakchar,57.02,82.07,51.19,69,100,8.16,RU,2020-08-21 00:45:45
553,Nguruka,-5.11,31.04,68.04,57,25,4.41,TZ,2020-08-21 00:45:45
554,Valdivia,-39.81,-73.25,41.0,100,0,3.49,CL,2020-08-21 00:45:45
555,Sept-Iles,50.2,-66.38,63.0,51,20,6.93,CA,2020-08-21 00:45:45
556,Mahon,39.89,4.27,78.8,88,0,10.29,ES,2020-08-21 00:45:46
557,Kajiado,-1.85,36.78,60.8,87,75,8.14,KE,2020-08-21 00:45:46
558,Muros,42.78,-9.06,66.99,83,59,13.0,ES,2020-08-21 00:45:46
559,Alpinopolis,-20.86,-46.39,63.86,78,77,5.21,BR,2020-08-21 00:45:46
560,Gizo,-8.1,156.84,83.66,71,55,0.69,SB,2020-08-21 00:45:47
561,Yerbogachen,61.28,108.01,60.78,79,0,7.58,RU,2020-08-21 00:45:47
562,La Rioja,42.25,-2.5,75.2,64,100,6.93,ES,2020-08-21 00:43:43
563,San Cristobal,7.77,-72.22,67.17,91,36,2.06,VE,2020-08-21 00:45:47
564,Makasar,-5.14,119.42,75.2,78,20,1.12,ID,2020-08-21 00:45:47
565,Katihar,25.53,87.58,77.7,90,100,17.69,IN,2020-08-21 00:45:48
566,Narasannapeta,18.42,84.05,77.99,89,100,12.46,IN,2020-08-21 00:45:48
567,Alugan,12.22,125.48,83.48,71,100,3.76,PH,2020-08-21 00:45:48
568,Bathsheba,13.22,-59.52,80.6,88,75,10.29,BB,2020-08-21 00:45:49
569,Khromtau,50.25,58.43,50.27,81,0,9.26,KZ,2020-08-21 00:45:49
570,Anloga,5.79,0.9,75.2,88,40,12.75,GH,2020-08-21 00:45:49
